ano,senioridade,contrato,cargo,salario,moeda,usd,residencia,remoto,empresa,tamanho_empresa,residencia_iso3
2025,SENIOR,FULL TIME,ARCHITECT,75000,EUR,78947,FR,PRESENCIAL,FR,MEDIA,FRA
2025,SENIOR,FULL TIME,ARCHITECT,65000,EUR,68421,FR,PRESENCIAL,FR,MEDIA,FRA
2025,PLENO,FULL TIME,ANALYST,176000,USD,176000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ANALYST,77600,USD,77600,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,BUSINESS INTELLIGENCE ENGINEER,162600,USD,162600,US,PRESENCIAL,US,GRANDE,USA
2025,SENIOR,FULL TIME,BUSINESS INTELLIGENCE ENGINEER,97400,USD,97400,US,PRESENCIAL,US,GRANDE,USA
2025,SENIOR,FULL TIME,DATA GOVERNANCE LEAD,165000,USD,165000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA GOVERNANCE LEAD,120000,USD,120000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA GOVERNANCE SPECIALIST,206300,USD,206300,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA GOVERNANCE SPECIALIST,100600,USD,100600,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,AI ENGINEER,200900,USD,200900,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,AI ENGINEER,133900,USD,133900,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,APPLIED SCIENTIST,257600,USD,257600,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,APPLIED SCIENTIST,142700,USD,142700,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ANALYST,125000,USD,125000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ANALYST,115000,USD,115000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ANALYST,115000,USD,115000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ANALYST,90000,USD,90000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,134800,USD,134800,US,PRESENCIAL,US,GRANDE,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,80700,USD,80700,US,PRESENCIAL,US,GRANDE,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,295000,USD,295000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,227000,USD,227000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOLUTIONS ARCHITECT,307400,USD,307400,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOLUTIONS ARCHITECT,219400,USD,219400,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOLUTIONS ARCHITECT,243000,USD,243000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOLUTIONS ARCHITECT,162000,USD,162000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,AI RESEARCHER,350000,USD,350000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,AI RESEARCHER,180000,USD,180000,US,REMOTO,US,MEDIA,USA
2025,JUNIOR,FULL TIME,MACHINE LEARNING ENGINEER,193000,USD,193000,US,REMOTO,US,MEDIA,USA
2025,JUNIOR,FULL TIME,MACHINE LEARNING ENGINEER,133000,USD,133000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,MACHINE LEARNING ENGINEER,223600,USD,223600,US,PRESENCIAL,US,GRANDE,USA
2025,PLENO,FULL TIME,MACHINE LEARNING ENGINEER,129300,USD,129300,US,PRESENCIAL,US,GRANDE,USA
2025,SENIOR,FULL TIME,BEAR ROBOTICS,262000,USD,262000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,BEAR ROBOTICS,210000,USD,210000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,173250,USD,173250,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,118965,USD,118965,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA STRATEGIST,185000,USD,185000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA STRATEGIST,135000,USD,135000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,RESEARCH ENGINEER,250000,USD,250000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,RESEARCH ENGINEER,180000,USD,180000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,PRODUCT DESIGNER,258400,USD,258400,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,PRODUCT DESIGNER,161500,USD,161500,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,RESEARCHER,104000,USD,104000,CA,PRESENCIAL,CA,MEDIA,CAN
2025,PLENO,FULL TIME,RESEARCHER,88000,USD,88000,CA,PRESENCIAL,CA,MEDIA,CAN
2025,SENIOR,FULL TIME,SOFTWARE DEVELOPMENT ENGINEER,197600,USD,197600,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE DEVELOPMENT ENGINEER,118976,USD,118976,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOFTWARE ENGINEER,253000,USD,253000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,SOFTWARE ENGINEER,183000,USD,183000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,SOFTWARE ENGINEER,165282,USD,165282,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOFTWARE ENGINEER,102756,USD,102756,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,167740,USD,167740,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,128119,USD,128119,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEER,94000,USD,94000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEER,90000,USD,90000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEER,94000,USD,94000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEER,90000,USD,90000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEER,94000,USD,94000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEER,90000,USD,90000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,BUSINESS ANALYST,84000,EUR,88421,NL,PRESENCIAL,NL,MEDIA,NLD
2025,PLENO,FULL TIME,BUSINESS ANALYST,48000,EUR,50526,NL,PRESENCIAL,NL,MEDIA,NLD
2025,PLENO,FULL TIME,SOLUTION ENGINEER,150000,USD,150000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOLUTION ENGINEER,130000,USD,130000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,154000,USD,154000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,110000,USD,110000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,FULL STACK DEVELOPER,170000,USD,170000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,FULL STACK DEVELOPER,140000,USD,140000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,PRODUCT ANALYST,207000,USD,207000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,PRODUCT ANALYST,127500,USD,127500,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEER,110000,USD,110000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEER,81000,USD,81000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,RESEARCH ENGINEER,405000,USD,405000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,RESEARCH ENGINEER,300000,USD,300000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,FULL STACK ENGINEER,220000,USD,220000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,FULL STACK ENGINEER,170000,USD,170000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,FULL STACK ENGINEER,190000,USD,190000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,FULL STACK ENGINEER,130000,USD,130000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,BACKEND ENGINEER,220000,USD,220000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,BACKEND ENGINEER,170000,USD,170000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,BACKEND ENGINEER,190000,USD,190000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,BACKEND ENGINEER,130000,USD,130000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,259900,USD,259900,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,170800,USD,170800,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,SALES ENGINEER,180000,USD,180000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SALES ENGINEER,160000,USD,160000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEER,165600,USD,165600,US,PRESENCIAL,US,GRANDE,USA
2025,PLENO,FULL TIME,ENGINEER,74100,USD,74100,US,PRESENCIAL,US,GRANDE,USA
2025,PLENO,FULL TIME,PROMPT ENGINEER,24000,USD,24000,IT,REMOTO,US,MEDIA,ITA
2025,EXECUTIVO,FULL TIME,HEAD OF AI,238000,USD,238000,US,PRESENCIAL,US,MEDIA,USA
2025,EXECUTIVO,FULL TIME,HEAD OF AI,214000,USD,214000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,PLATFORM ENGINEER,240000,USD,240000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,PLATFORM ENGINEER,140000,USD,140000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,PLATFORM ENGINEER,217000,USD,217000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,PLATFORM ENGINEER,140000,USD,140000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,PLATFORM ENGINEER,217000,USD,217000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,PLATFORM ENGINEER,140000,USD,140000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,APPLIED SCIENTIST,252000,USD,252000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,APPLIED SCIENTIST,183000,USD,183000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,SOFTWARE ENGINEER,205000,USD,205000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOFTWARE ENGINEER,145000,USD,145000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,145000,USD,145000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,110000,USD,110000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,252000,USD,252000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,168000,USD,168000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,161250,USD,161250,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,138750,USD,138750,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,MANAGER,364254,USD,364254,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,MANAGER,176924,USD,176924,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,342000,USD,342000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,239000,USD,239000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,195000,USD,195000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,MACHINE LEARNING ENGINEER,150000,USD,150000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,AI ENGINEER,190000,USD,190000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,AI ENGINEER,145000,USD,145000,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,DATA ANALYST,94000,USD,94000,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,DATA ANALYST,84500,USD,84500,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ANALYST,70800,EUR,74526,LT,PRESENCIAL,LT,MEDIA,LTU
2025,SENIOR,FULL TIME,DATA ANALYST,38400,EUR,40421,LT,PRESENCIAL,LT,MEDIA,LTU
2025,JUNIOR,FULL TIME,DATA ANALYST,153200,USD,153200,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,DATA ANALYST,102100,USD,102100,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,PRODUCT MANAGER,238000,USD,238000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,PRODUCT MANAGER,130500,USD,130500,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ANALYTICS ENGINEER,261000,USD,261000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ANALYTICS ENGINEER,174000,USD,174000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,293590,USD,293590,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,174750,USD,174750,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEERING MANAGER,267221,USD,267221,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEERING MANAGER,225029,USD,225029,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,RESEARCH SCIENTIST,220000,USD,220000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,RESEARCH SCIENTIST,170000,USD,170000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ARCHITECT,185000,USD,185000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ARCHITECT,140000,USD,140000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ARCHITECT,188000,USD,188000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ARCHITECT,128000,USD,128000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,ANALYTICS ENGINEER,900000,PHP,15347,PH,REMOTO,PH,MEDIA,PHL
2025,PLENO,FULL TIME,BI ENGINEER,130000,USD,130000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,BI ENGINEER,95000,USD,95000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,231000,USD,231000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,154000,USD,154000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DIRECTOR,190000,USD,190000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DIRECTOR,150000,USD,150000,US,PRESENCIAL,US,MEDIA,USA
2025,EXECUTIVO,FULL TIME,DIRECTOR,120000,USD,120000,US,PRESENCIAL,US,MEDIA,USA
2025,EXECUTIVO,FULL TIME,DIRECTOR,100000,USD,100000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,226000,USD,226000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,140000,USD,140000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,164320,USD,164320,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,95680,USD,95680,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,186000,USD,186000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,149000,USD,149000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,186000,USD,186000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,149000,USD,149000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,155000,USD,155000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA SCIENTIST,125882,USD,125882,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,185000,USD,185000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,160000,USD,160000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,254500,USD,254500,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,139500,USD,139500,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,200000,USD,200000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,160000,USD,160000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ENGINEER,95000,USD,95000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ENGINEER,92352,USD,92352,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,197300,USD,197300,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA ENGINEER,118400,USD,118400,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DATA ENGINEER,113000,USD,113000,CA,PRESENCIAL,CA,MEDIA,CAN
2025,PLENO,FULL TIME,DATA ENGINEER,90488,USD,90488,CA,PRESENCIAL,CA,MEDIA,CAN
2025,SENIOR,FULL TIME,SYSTEMS ADMINISTRATOR,230000,USD,230000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SYSTEMS ADMINISTRATOR,160000,USD,160000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,211750,USD,211750,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,154000,USD,154000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOLUTION ENGINEER,126880,USD,126880,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOLUTION ENGINEER,76960,USD,76960,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOLUTION ENGINEER,126880,USD,126880,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOLUTION ENGINEER,76960,USD,76960,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOLUTION ENGINEER,126880,USD,126880,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOLUTION ENGINEER,76960,USD,76960,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOLUTION ENGINEER,126880,USD,126880,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOLUTION ENGINEER,76960,USD,76960,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOLUTION ENGINEER,126880,USD,126880,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOLUTION ENGINEER,76960,USD,76960,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOLUTION ENGINEER,126880,USD,126880,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOLUTION ENGINEER,76960,USD,76960,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOLUTION ENGINEER,126880,USD,126880,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOLUTION ENGINEER,76960,USD,76960,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOLUTION ENGINEER,126880,USD,126880,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOLUTION ENGINEER,76960,USD,76960,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ANALYST,78000,GBP,98734,GB,PRESENCIAL,GB,MEDIA,GBR
2025,SENIOR,FULL TIME,ANALYST,68000,GBP,86075,GB,PRESENCIAL,GB,MEDIA,GBR
2025,SENIOR,FULL TIME,ANALYST,78000,GBP,98734,GB,PRESENCIAL,GB,MEDIA,GBR
2025,SENIOR,FULL TIME,ANALYST,68000,GBP,86075,GB,PRESENCIAL,GB,MEDIA,GBR
2025,SENIOR,FULL TIME,DIRECTOR,230000,USD,230000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DIRECTOR,200000,USD,200000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MANAGER,197300,USD,197300,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MANAGER,118400,USD,118400,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEER,184100,USD,184100,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEER,93974,USD,93974,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MANAGER,425000,USD,425000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MANAGER,340000,USD,340000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,PRODUCT MANAGER,220000,USD,220000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,PRODUCT MANAGER,198000,USD,198000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ANALYST,103100,USD,103100,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ANALYST,64000,USD,64000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,MANAGER,174500,USD,174500,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,MANAGER,116300,USD,116300,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,DEVELOPER,175000,USD,175000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,DEVELOPER,100000,USD,100000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,175000,USD,175000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,125000,USD,125000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,190000,USD,190000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,150000,USD,150000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,MANAGER,201825,USD,201825,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,MANAGER,175500,USD,175500,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,180000,USD,180000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,130000,USD,130000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOFTWARE ENGINEER,150000,USD,150000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,SOFTWARE ENGINEER,125000,USD,125000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEER,133786,USD,133786,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEER,104781,USD,104781,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEER,125000,USD,125000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEER,88561,USD,88561,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,PRODUCT MANAGER,250000,USD,250000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,PRODUCT MANAGER,175000,USD,175000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEERING MANAGER,369000,USD,369000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,ENGINEERING MANAGER,246000,USD,246000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOFTWARE ENGINEER,91840,USD,91840,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,SOFTWARE ENGINEER,80300,USD,80300,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOLUTIONS ENGINEER,256000,USD,256000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOLUTIONS ENGINEER,152000,USD,152000,US,REMOTO,US,MEDIA,USA
2025,PLENO,FULL TIME,PRODUCT MANAGER,66000,EUR,69473,LT,PRESENCIAL,LT,MEDIA,LTU
2025,PLENO,FULL TIME,PRODUCT MANAGER,44400,EUR,46736,LT,PRESENCIAL,LT,MEDIA,LTU
2025,SENIOR,FULL TIME,DATA PLATFORM ENGINEER,180000,USD,180000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,DATA PLATFORM ENGINEER,140000,USD,140000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,140000,USD,140000,US,REMOTO,US,MEDIA,USA
2025,SENIOR,FULL TIME,ENGINEER,115000,USD,115000,US,REMOTO,US,MEDIA,USA
2025,JUNIOR,FULL TIME,BUSINESS ANALYST,137363,USD,137363,US,PRESENCIAL,US,MEDIA,USA
2025,JUNIOR,FULL TIME,BUSINESS ANALYST,91576,USD,91576,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,252000,USD,252000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,168000,USD,168000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,252000,USD,252000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SOFTWARE ENGINEER,168000,USD,168000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MANAGER,225000,USD,225000,US,PRESENCIAL,US,MEDIA,USA
2025,PLENO,FULL TIME,MANAGER,150000,USD,150000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SITE RELIABILITY ENGINEER,231000,USD,231000,US,PRESENCIAL,US,MEDIA,USA
2025,SENIOR,FULL TIME,SITE RELIABILITY ENGINEER,154000,USD,154000,US,PRESENCIAL,US,MEDIA,USA
